id,Basic Income Type,Income Test,Payment Unit,Payment Unit2,Benefit Level,scaling Factor,BRR,Break-Even Point,All Recipients, Gross Cost ,Gross Cost(M), Gross Cost to Parents , Gross Cost to Coupled Recipients , Gross Cost Families - Quartile 1 , Gross Cost Families - Quartile 2 , Gross Cost Families - Quartile 3 , Gross Cost Families - Quartile 4 , Gross Cost Individuals - Quartile 1 , Gross Cost Individuals - Quartile 2 , Gross Cost Individuals - Quartile 3 , Gross Cost Individuals - Quartile 4 ,Percentage Change in Poverty Rate,% change in PR,Poverty Rate After Basic Income,Poverty Reduction Efficiency,Poverty Reduction Efficiency (B),Mean Change in Depth of Poverty,% Change in PD,Depth of Poverty Efficiency,Percentage Change in Gini Coefficient (family income),Gini Coefficient (family income) Efficiency,Percentage Change in Gini Coefficient (individual income),Gini Coefficient (individual income) Efficiency,Mean Age of Recipients,Poverty Rate Before Basic Income, Poverty count with Basic Income , Total Number of People In Poverty Before BI , Mean Depth of Poverty After Basic Income , Mean Depth of Poverty Before BI (for recipients) ,"Gini Coefficient after BI, families",Gini Coefficient Before BI - family income,"Gini Coefficient after BI, individuals",Gini Coefficient Before BI - individual income,Total Mean Age,Total Number of Parents,Total Number of people that are in a Couple,Total Working-Age Population,Number of Recipients that are in a Couple,Number of Recipients that are Parents
1533,RTC,Individual,,Individual,17000,N,65,26153.84615,1097792,"$10,429,923,094 ",10430,"$2,757,924,965 ","$4,749,114,157 ","$6,396,379,347 ","$1,306,528,746 ","$1,572,025,709 ","$1,154,989,293 ","$9,354,526,939 ","$1,071,829,691 ","$3,481,464 ","$85,000 ",-0.743902802,-74.39028025,0.024245104,7.13239E-11,34900,-0.863718879,-86.3718879,8.28116E-11,-0.327321827,3.1383E-11,-0.43817842,4.20117E-11,37,0.094671488,"125,314","489,322",$619 ,"$1,957 ",0.460825556,0.611663818,0.425304546,0.570196688,41,"1,695,015","2,481,629","5,168,631","504,179","286,567"
1534,RTC,Individual,,Individual,17000,N,70,24285.71429,1032179,"$9,839,934,699 ",9840,"$2,608,968,145 ","$4,483,879,690 ","$6,128,635,374 ","$1,139,526,773 ","$1,471,632,027 ","$1,100,140,525 ","$9,077,358,011 ","$760,204,729 ","$2,286,958 ","$85,000 ",-0.72858566,-72.85856605,0.025695199,7.40438E-11,36231,-0.859359803,-85.93598032,8.73339E-11,-0.320279241,3.25489E-11,-0.427140951,4.34089E-11,37,0.094671488,"132,809","489,322",$630 ,"$1,957 ",0.463283675,0.611663818,0.428593838,0.570196688,41,"1,695,015","2,481,629","5,168,631","460,637","264,344"
1535,RTC,Individual,,Individual,17000,N,75,22666.66667,973628,"$9,325,542,572 ",9326,"$2,483,271,284 ","$4,260,407,325 ","$5,860,891,401 ","$1,023,770,918 ","$1,387,370,314 ","$1,053,509,940 ","$8,800,189,084 ","$523,673,542 ","$1,594,947 ","$85,000 ",-0.708852232,-70.88522315,0.027563391,7.60119E-11,37194,-0.853883684,-85.38836836,9.1564E-11,-0.313932091,3.36637E-11,-0.417318135,4.475E-11,37,0.094671488,"142,465","489,322",$643 ,"$1,957 ",0.465521642,0.611663818,0.431564238,0.570196688,41,"1,695,015","2,481,629","5,168,631","435,914","247,792"
1536,RTC,Individual,,Individual,17000,N,80,21250,928995,"$8,866,411,805 ",8866,"$2,374,754,346 ","$4,065,160,170 ","$5,593,895,792 ","$947,964,374 ","$1,311,550,425 ","$1,013,001,214 ","$8,523,020,156 ","$342,383,999 ","$922,650 ","$85,000 ",-0.628710747,-62.87107468,0.035150506,7.09093E-11,34697,-0.821881435,-82.18814354,9.26961E-11,-0.308163077,3.47562E-11,-0.408424556,4.60642E-11,36,0.094671488,"181,680","489,322",$665 ,"$1,957 ",0.467574597,0.611663818,0.434289371,0.570196688,41,"1,695,015","2,481,629","5,168,631","408,023","232,832"
1537,RTC,Individual,,Individual,17000,N,85,20000,879904,"$8,457,703,353 ",8458,"$2,282,850,451 ","$3,900,224,794 ","$5,337,000,564 ","$895,573,252 ","$1,247,381,180 ","$977,748,358 ","$8,245,851,228 ","$211,511,447 ","$255,677 ","$85,000 ",-0.564225614,-56.42256141,0.041255411,6.67114E-11,32643,-0.741731265,-74.17312645,8.76989E-11,-0.302895784,3.5813E-11,-0.400401354,4.73416E-11,36,0.094671488,"213,234","489,322",$701 ,"$1,957 ",0.469464889,0.611663818,0.43677751,0.570196688,41,"1,695,015","2,481,629","5,168,631","381,396","221,539"
1538,RTC,Individual,,Individual,17000,N,90,18888.88889,834252,"$8,103,188,949 ",8103,"$2,203,298,308 ","$3,759,651,230 ","$5,104,211,085 ","$855,599,036 ","$1,196,074,344 ","$947,304,485 ","$7,968,682,300 ","$134,421,648 ", $-   ,"$85,000 ",-0.531825662,-53.18256617,0.044322763,6.56317E-11,32115,-0.687277046,-68.72770459,8.48156E-11,-0.298235476,3.68047E-11,-0.393327177,4.85398E-11,36,0.094671488,"229,088","489,322",$738 ,"$1,957 ",0.471150139,0.611663818,0.438995107,0.570196688,41,"1,695,015","2,481,629","5,168,631","363,735","210,388"
1539,RTC,Individual,,Individual,17000,N,95,17894.73684,797217,"$7,779,740,618 ",7780,"$2,132,812,112 ","$3,632,442,461 ","$4,889,531,463 ","$817,828,418 ","$1,153,394,383 ","$918,986,355 ","$7,692,139,067 ","$87,516,551 ", $-   ,"$85,000 ",-0.515550077,-51.5550077,0.045863595,6.62683E-11,32427,-0.636816992,-63.68169917,8.18558E-11,-0.293917537,3.77799E-11,-0.38682273,4.97218E-11,36,0.094671488,"237,052","489,322",$775 ,"$1,957 ",0.472722416,0.611663818,0.441054081,0.570196688,41,"1,695,015","2,481,629","5,168,631","344,658","198,496"
1540,RTC,Individual,,Individual,17000,N,100,17000,767847,"$7,490,224,377 ",7490,"$2,070,317,542 ","$3,521,164,290 ","$4,694,417,998 ","$784,885,065 ","$1,118,354,243 ","$892,567,071 ","$7,420,907,212 ","$69,232,165 ", $-   ,"$85,000 ",-0.502409458,-50.24094582,0.047107637,6.70754E-11,32821,-0.595618925,-59.56189253,7.95195E-11,-0.289998889,3.8717E-11,-0.380943179,5.08587E-11,36,0.094671488,"243,482","489,322",$809 ,"$1,957 ",0.474158409,0.611663818,0.442931927,0.570196688,41,"1,695,015","2,481,629","5,168,631","333,475","191,195"
1541,RTC,Individual,,Individual,18000,N,5,360000,3033429,"$47,336,022,187 ",47336,"$13,186,382,072 ","$26,437,432,058 ","$10,190,310,027 ","$10,600,032,722 ","$12,719,512,049 ","$13,826,167,389 ","$13,442,773,072 ","$12,686,134,799 ","$11,840,142,775 ","$9,366,971,540 ",-0.845365644,-84.53656435,0.014639466,1.78588E-11,8739,-0.961672338,-96.16723376,2.03159E-11,-0.474862158,1.00317E-11,-0.656270623,1.38641E-11,41,0.094671488,"75,666","489,322",$355 ,"$1,957 ",0.414726094,0.611663818,0.369301855,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,741,173","860,488"
1542,RTC,Individual,,Individual,18000,N,10,180000,2970129,"$40,424,749,043 ",40425,"$11,003,460,513 ","$21,816,027,766 ","$9,922,566,053 ","$9,661,219,445 ","$10,865,648,097 ","$9,975,315,449 ","$13,165,604,145 ","$11,649,735,599 ","$9,966,211,550 ","$5,643,197,750 ",-0.842044711,-84.20447111,0.014953863,2.08299E-11,10193,-0.957098988,-95.7098988,2.36761E-11,-0.478370726,1.18336E-11,-0.667040408,1.65008E-11,41,0.094671488,"77,291","489,322",$377 ,"$1,957 ",0.413741833,0.611663818,0.366916007,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,690,060","838,266"
1543,RTC,Individual,,Individual,18000,N,15,120000,2829879,"$34,391,573,080 ",34392,"$9,135,999,496 ","$17,900,490,648 ","$9,654,822,080 ","$8,722,406,167 ","$9,014,252,317 ","$7,000,092,516 ","$12,888,435,217 ","$10,613,336,398 ","$8,092,280,325 ","$2,797,521,140 ",-0.836289823,-83.62898231,0.015498688,2.43167E-11,11899,-0.952642817,-95.26428168,2.76999E-11,-0.474382222,1.37936E-11,-0.666666269,1.93846E-11,41,0.094671488,"80,107","489,322",$397 ,"$1,957 ",0.414861094,0.611663818,0.366998372,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,579,769","786,536"
1544,RTC,Individual,,Individual,18000,N,20,90000,2611151,"$29,427,440,393 ",29427,"$7,659,053,076 ","$14,815,551,731 ","$9,387,078,107 ","$7,785,257,433 ","$7,184,605,544 ","$5,070,499,309 ","$12,611,266,289 ","$9,576,937,198 ","$6,218,349,101 ","$1,020,887,805 ",-0.823247254,-82.32472539,0.016733445,2.79755E-11,13689,-0.947923165,-94.79231654,3.22122E-11,-0.463302165,1.57439E-11,-0.653818071,2.2218E-11,40,0.094671488,"86,489","489,322",$416 ,"$1,957 ",0.418002402,0.611663818,0.369849515,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,410,728","706,537"
1545,RTC,Individual,,Individual,18000,N,25,72000,2406413,"$25,421,431,145 ",25421,"$6,538,734,312 ","$12,481,371,327 ","$9,119,334,134 ","$6,849,758,291 ","$5,561,945,425 ","$3,890,393,295 ","$12,334,097,361 ","$8,540,537,997 ","$4,344,417,876 ","$202,377,911 ",-0.821546972,-82.15469718,0.016894415,3.23171E-11,15813,-0.942690085,-94.26900847,3.70825E-11,-0.447583288,1.76065E-11,-0.632324934,2.48737E-11,40,0.094671488,"87,321","489,322",$435 ,"$1,957 ",0.422541361,0.611663818,0.374719395,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,261,382","636,959"
1546,RTC,Individual,,Individual,18000,N,30,60000,2213473,"$22,151,162,075 ",22151,"$5,672,426,503 ","$10,651,284,064 ","$8,851,590,160 ","$5,914,259,149 ","$4,302,536,826 ","$3,082,775,940 ","$12,056,928,433 ","$7,504,138,797 ","$2,551,166,192 ","$38,928,653 ",-0.804343581,-80.43435812,0.018523086,3.63116E-11,17768,-0.934686148,-93.46861476,4.21958E-11,-0.430373698,1.94289E-11,-0.606813133,2.73942E-11,40,0.094671488,"95,739","489,322",$456 ,"$1,957 ",0.427625183,0.611663818,0.380668918,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,128,991","562,536"
1547,RTC,Individual,,Individual,18000,N,35,51428.57143,2010028,"$19,485,138,277 ",19485,"$5,001,686,496 ","$9,201,987,544 ","$8,583,846,187 ","$4,978,761,329 ","$3,431,877,596 ","$2,490,653,166 ","$11,779,759,506 ","$6,467,739,596 ","$1,226,329,320 ","$11,309,856 ",-0.796109736,-79.6109736,0.019302597,4.08573E-11,19992,-0.920940158,-92.09401575,4.72637E-11,-0.413514137,2.1222E-11,-0.580218196,2.97775E-11,39,0.094671488,"99,768","489,322",$481 ,"$1,957 ",0.432725648,0.611663818,0.387075538,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,003,933","509,816"
1548,RTC,Individual,,Individual,18000,N,40,45000,1788596,"$17,397,395,688 ",17397,"$4,495,333,328 ","$8,120,942,562 ","$8,316,102,214 ","$4,070,850,878 ","$2,925,088,199 ","$2,085,354,397 ","$11,502,590,578 ","$5,431,340,396 ","$463,065,096 ","$399,618 ",-0.790262818,-79.02628183,0.019856129,4.54242E-11,22227,-0.908885403,-90.88854032,5.22426E-11,-0.397854954,2.28686E-11,-0.554745734,3.18867E-11,38,0.094671488,"102,629","489,322",$501 ,"$1,957 ",0.437573164,0.611663818,0.393417264,0.570196688,41,"1,695,015","2,481,629","5,168,631","861,882","442,102"
1549,RTC,Individual,,Individual,18000,N,45,40000,1616951,"$15,734,688,385 ",15735,"$4,107,922,371 ","$7,306,013,625 ","$8,048,358,240 ","$3,294,085,787 ","$2,583,324,784 ","$1,808,919,574 ","$11,225,421,650 ","$4,395,896,577 ","$113,280,158 ","$90,000 ",-0.782574654,-78.25746536,0.02058398,4.97356E-11,24337,-0.900336933,-90.03369326,5.72199E-11,-0.383559555,2.43767E-11,-0.531531096,3.37808E-11,38,0.094671488,"106,391","489,322",$520 ,"$1,957 ",0.442094318,0.611663818,0.399380602,0.570196688,41,"1,695,015","2,481,629","5,168,631","764,661","404,389"
1550,RTC,Individual,,Individual,18000,N,50,36000,1467600,"$14,401,301,631 ",14401,"$3,784,178,248 ","$6,663,166,080 ","$7,780,614,267 ","$2,684,476,797 ","$2,321,349,486 ","$1,614,861,081 ","$10,948,252,723 ","$3,416,998,393 ","$35,960,515 ","$90,000 ",-0.781965673,-78.1965673,0.020641636,5.42983E-11,26569,-0.893082505,-89.30825048,6.2014E-11,-0.370973587,2.57597E-11,-0.510999203,3.54828E-11,38,0.094671488,"106,689","489,322",$538 ,"$1,957 ",0.446152882,0.611663818,0.404807498,0.570196688,41,"1,695,015","2,481,629","5,168,631","695,681","373,767"
1551,RTC,Individual,,Individual,18000,N,55,32727.27273,1360729,"$13,294,724,502 ",13295,"$3,503,802,306 ","$6,115,139,021 ","$7,512,870,294 ","$2,217,820,944 ","$2,098,168,749 ","$1,465,864,514 ","$10,671,083,795 ","$2,605,497,217 ","$18,053,490 ","$90,000 ",-0.780522823,-78.05228233,0.020778229,5.87092E-11,28728,-0.88806305,-88.80630502,6.67982E-11,-0.360012561,2.70794E-11,-0.492826462,3.70693E-11,37,0.094671488,"107,395","489,322",$552 ,"$1,957 ",0.44974865,0.611663818,0.409735384,0.570196688,41,"1,695,015","2,481,629","5,168,631","646,455","354,525"
1552,RTC,Individual,,Individual,18000,N,60,30000,1261064,"$12,349,525,931 ",12350,"$3,260,532,529 ","$5,650,408,728 ","$7,245,126,320 ","$1,842,026,173 ","$1,908,959,933 ","$1,353,413,505 ","$10,393,914,867 ","$1,944,582,887 ","$10,938,177 ","$90,000 ",-0.774671853,-77.46718526,0.021332148,6.27289E-11,30695,-0.884228109,-88.42281091,7.16002E-11,-0.350151837,2.83535E-11,-0.476613909,3.85937E-11,37,0.094671488,"110,258","489,322",$563 ,"$1,957 ",0.45303336,0.611663818,0.414234086,0.570196688,41,"1,695,015","2,481,629","5,168,631","591,793","329,742"
1553,RTC,Individual,,Individual,18000,N,65,27692.30769,1162317,"$11,558,085,786 ",11558,"$3,053,518,561 ","$5,269,314,155 ","$6,977,382,347 ","$1,551,096,248 ","$1,756,802,840 ","$1,272,804,351 ","$10,116,745,939 ","$1,435,428,434 ","$5,821,413 ","$90,000 ",-0.757215083,-75.72150826,0.02298481,6.55139E-11,32057,-0.879678257,-87.96782568,7.61093E-11,-0.34139207,2.95371E-11,-0.462450117,4.0011E-11,37,0.094671488,"118,800","489,322",$574 ,"$1,957 ",0.455991822,0.611663818,0.418245939,0.570196688,41,"1,695,015","2,481,629","5,168,631","534,726","303,741"
1554,RTC,Individual,,Individual,18000,N,70,25714.28571,1080298,"$10,896,528,739 ",10897,"$2,882,708,095 ","$4,960,486,144 ","$6,709,638,374 ","$1,339,566,127 ","$1,638,509,242 ","$1,208,814,996 ","$9,839,577,012 ","$1,053,686,656 ","$3,175,071 ","$90,000 ",-0.755007923,-75.50079226,0.023193762,6.92888E-11,33905,-0.874089363,-87.40893628,8.02172E-11,-0.333748043,3.06288E-11,-0.450166672,4.13129E-11,37,0.094671488,"119,880","489,322",$586 ,"$1,957 ",0.458605223,0.611663818,0.421788634,0.570196688,41,"1,695,015","2,481,629","5,168,631","492,516","281,673"
1555,RTC,Individual,,Individual,18000,N,75,24000,1020463,"$10,322,432,706 ",10322,"$2,739,019,017 ","$4,705,959,806 ","$6,441,894,401 ","$1,181,835,200 ","$1,542,462,684 ","$1,156,240,421 ","$9,562,408,084 ","$757,635,382 ","$2,299,241 ","$90,000 ",-0.744278789,-74.42787886,0.024209505,7.2103E-11,35282,-0.870674763,-87.06747634,8.43478E-11,-0.3268134,3.16605E-11,-0.439252406,4.25532E-11,37,0.094671488,"125,130","489,322",$596 ,"$1,957 ",0.461002137,0.611663818,0.424987175,0.570196688,41,"1,695,015","2,481,629","5,168,631","453,425","260,593"
1556,RTC,Individual,,Individual,18000,N,80,22500,967393,"$9,817,957,714 ",9818,"$2,615,882,787 ","$4,486,649,582 ","$6,174,150,427 ","$1,073,924,323 ","$1,459,563,522 ","$1,110,319,441 ","$9,285,239,156 ","$531,019,148 ","$1,609,410 ","$90,000 ",-0.731851399,-73.18513989,0.025386026,7.45421E-11,36475,-0.866357129,-86.6357129,8.82421E-11,-0.320564359,3.26508E-11,-0.429481596,4.37445E-11,37,0.094671488,"131,211","489,322",$606 ,"$1,957 ",0.463183653,0.611663818,0.427892052,0.570196688,41,"1,695,015","2,481,629","5,168,631","431,584","245,868"
1557,RTC,Individual,,Individual,18000,N,85,21176.47059,924979,"$9,362,538,622 ",9363,"$2,508,660,437 ","$4,293,769,369 ","$5,907,505,666 ","$1,000,099,968 ","$1,384,505,839 ","$1,070,427,149 ","$9,008,070,228 ","$353,440,829 ","$937,565 ","$90,000 ",-0.663072586,-66.30725861,0.031897422,7.08219E-11,34655,-0.838060532,-83.80605325,8.95121E-11,-0.314816594,3.36251E-11,-0.420554549,4.49189E-11,36,0.094671488,"164,866","489,322",$624 ,"$1,957 ",0.465208468,0.611663818,0.430581013,0.570196688,41,"1,695,015","2,481,629","5,168,631","404,011","228,868"
1558,RTC,Individual,,Individual,18000,N,90,20000,879904,"$8,955,215,315 ",8955,"$2,417,135,772 ","$4,129,649,782 ","$5,650,941,774 ","$948,254,031 ","$1,320,756,543 ","$1,035,262,967 ","$8,730,901,300 ","$223,953,297 ","$270,717 ","$90,000 ",-0.580838382,-58.08383822,0.039682657,6.48603E-11,31738,-0.763199659,-76.31996594,8.5224E-11,-0.309551656,3.45666E-11,-0.412469685,4.60592E-11,36,0.094671488,"205,105","489,322",$657 ,"$1,957 ",0.467078805,0.611663818,0.433045626,0.570196688,41,"1,695,015","2,481,629","5,168,631","381,396","221,539"
1559,RTC,Individual,,Individual,18000,N,95,18947.36842,836398,"$8,599,749,564 ",8600,"$2,337,392,829 ","$3,988,733,246 ","$5,417,528,134 ","$908,199,424 ","$1,269,289,029 ","$1,004,732,977 ","$8,453,732,373 ","$145,927,192 ", $-   ,"$90,000 ",-0.551154435,-55.11544347,0.042492878,6.40896E-11,31360,-0.711059993,-71.10599935,8.26838E-11,-0.304870486,3.54511E-11,-0.405304372,4.71298E-11,36,0.094671488,"219,630","489,322",$691 ,"$1,957 ",0.468754433,0.611663818,0.435253625,0.570196688,41,"1,695,015","2,481,629","5,168,631","364,096","210,408"
1560,RTC,Individual,,Individual,18000,N,100,18000,805601,"$8,273,448,228 ",8273,"$2,265,962,436 ","$3,860,015,632 ","$5,201,417,736 ","$870,245,340 ","$1,225,517,339 ","$976,267,813 ","$8,176,930,132 ","$96,428,096 ", $-   ,"$90,000 ",-0.521646261,-52.16462612,0.045286458,6.30506E-11,30852,-0.66239909,-66.23990898,8.00632E-11,-0.300517142,3.63231E-11,-0.398681253,4.8188E-11,36,0.094671488,"234,069","489,322",$726 ,"$1,957 ",0.47032353,0.611663818,0.437314665,0.570196688,41,"1,695,015","2,481,629","5,168,631","347,407","198,559"
1561,RTC,Individual,,Individual,19000,N,5,380000,3035120,"$50,370,295,541 ",50370,"$14,047,163,019 ","$28,179,306,091 ","$10,771,313,027 ","$11,241,079,722 ","$13,529,144,049 ","$14,828,758,743 ","$14,204,992,072 ","$13,448,497,799 ","$12,602,035,775 ","$10,114,769,894 ",-0.88744837,-88.74483705,0.010655433,1.76185E-11,8621,-0.969173431,-96.9173431,1.9241E-11,-0.48915264,9.71113E-12,-0.681185544,1.35236E-11,41,0.094671488,"55,074","489,322",$323 ,"$1,957 ",0.410746217,0.611663818,0.363828863,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,742,554","861,138"
1562,RTC,Individual,,Individual,19000,N,10,190000,2979852,"$43,399,896,909 ",43400,"$11,843,444,356 ","$23,510,165,652 ","$10,503,569,053 ","$10,302,266,445 ","$11,675,280,097 ","$10,918,781,314 ","$13,927,823,145 ","$12,412,098,599 ","$10,728,104,550 ","$6,331,870,616 ",-0.867843688,-86.78436875,0.012511437,1.99964E-11,9785,-0.965087007,-96.50870069,2.22371E-11,-0.493703514,1.13757E-11,-0.693839788,1.59871E-11,41,0.094671488,"64,667","489,322",$344 ,"$1,957 ",0.409494798,0.611663818,0.361110787,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,697,944","841,731"
1563,RTC,Individual,,Individual,19000,N,15,126666.6667,2855494,"$37,235,439,043 ",37235,"$9,927,471,583 ","$19,491,536,973 ","$10,235,825,080 ","$9,363,453,167 ","$9,823,031,387 ","$7,813,129,410 ","$13,650,654,217 ","$11,375,699,398 ","$8,854,173,325 ","$3,354,912,103 ",-0.862673223,-86.2673223,0.013000928,2.31681E-11,11337,-0.960916337,-96.09163374,2.58065E-11,-0.491159946,1.31907E-11,-0.696040988,1.8693E-11,41,0.094671488,"67,197","489,322",$363 ,"$1,957 ",0.4101933,0.611663818,0.360642115,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,600,220","795,733"
1564,RTC,Individual,,Individual,19000,N,20,95000,2657012,"$32,059,751,158 ",32060,"$8,372,554,431 ","$16,240,829,078 ","$9,968,081,107 ","$8,425,668,892 ","$7,979,820,366 ","$5,686,180,793 ","$13,373,485,289 ","$10,339,300,198 ","$6,980,242,101 ","$1,366,723,570 ",-0.854388297,-85.43882966,0.013785275,2.66499E-11,13040,-0.956983904,-95.69839036,2.985E-11,-0.481550395,1.50204E-11,-0.685952365,2.13961E-11,40,0.094671488,"71,251","489,322",$381 ,"$1,957 ",0.412853875,0.611663818,0.362800181,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,445,613","723,792"
1565,RTC,Individual,,Individual,19000,N,25,76000,2473964,"$27,863,475,029 ",27863,"$7,185,384,487 ","$13,761,360,403 ","$9,700,337,134 ","$7,490,161,291 ","$6,286,308,771 ","$4,386,667,834 ","$13,096,316,361 ","$9,302,900,997 ","$5,106,310,876 ","$357,946,795 ",-0.850858927,-85.08589268,0.014119406,3.05367E-11,14942,-0.952177502,-95.21775019,3.4173E-11,-0.466698498,1.67495E-11,-0.666007757,2.39025E-11,40,0.094671488,"72,978","489,322",$399 ,"$1,957 ",0.417034462,0.611663818,0.367143445,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,302,464","655,470"
1566,RTC,Individual,,Individual,19000,N,30,63333.33333,2282755,"$24,401,802,274 ",24402,"$6,250,304,318 ","$11,804,021,367 ","$9,432,593,160 ","$6,554,662,149 ","$4,923,002,526 ","$3,491,544,438 ","$12,819,147,433 ","$8,266,501,797 ","$3,252,370,104 ","$63,782,940 ",-0.840140045,-84.01400447,0.015134182,3.44294E-11,16847,-0.946635263,-94.66352628,3.87937E-11,-0.449730188,1.84302E-11,-0.641162634,2.62752E-11,40,0.094671488,"78,223","489,322",$418 ,"$1,957 ",0.421915626,0.611663818,0.37270153,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,175,245","589,822"
1567,RTC,Individual,,Individual,19000,N,35,54285.71429,2089306,"$21,539,269,256 ",21539,"$5,524,224,128 ","$10,237,418,201 ","$9,164,849,187 ","$5,619,163,007 ","$3,916,335,278 ","$2,838,921,783 ","$12,541,978,506 ","$7,230,102,596 ","$1,748,864,586 ","$18,323,568 ",-0.832259715,-83.22597146,0.01588022,3.86392E-11,18907,-0.934120064,-93.41200642,4.33682E-11,-0.432605088,2.00845E-11,-0.614430428,2.85261E-11,39,0.094671488,"82,079","489,322",$441 ,"$1,957 ",0.426959127,0.611663818,0.378872831,0.570196688,41,"1,695,015","2,481,629","5,168,631","1,056,134","532,747"
1568,RTC,Individual,,Individual,19000,N,40,47500,1868298,"$19,225,011,514 ",19225,"$4,948,579,526 ","$9,009,038,757 ","$8,897,105,214 ","$4,689,036,124 ","$3,282,412,121 ","$2,356,458,056 ","$12,264,809,578 ","$6,193,703,396 ","$762,137,362 ","$4,361,178 ",-0.815757334,-81.57573342,0.01744253,4.24321E-11,20763,-0.921593492,-92.15934924,4.79372E-11,-0.416422784,2.16605E-11,-0.587963045,3.05832E-11,39,0.094671488,"90,154","489,322",$463 ,"$1,957 ",0.431837037,0.611663818,0.385187693,0.570196688,41,"1,695,015","2,481,629","5,168,631","915,545","463,674"
1569,RTC,Individual,,Individual,19000,N,45,42222.22222,1694181,"$17,392,963,518 ",17393,"$4,519,161,107 ","$8,091,763,748 ","$8,629,361,240 ","$3,844,332,606 ","$2,884,093,932 ","$2,035,175,740 ","$11,987,640,650 ","$5,157,304,195 ","$247,923,673 ","$95,000 ",-0.812203407,-81.22034073,0.017778983,4.66972E-11,22850,-0.912982592,-91.2982592,5.24915E-11,-0.401429623,2.308E-11,-0.563354909,3.23898E-11,38,0.094671488,"91,893","489,322",$481 ,"$1,957 ",0.436457033,0.611663818,0.391250772,0.570196688,41,"1,695,015","2,481,629","5,168,631","806,753","418,162"
1570,RTC,Individual,,Individual,19000,N,50,38000,1528280,"$15,906,276,512 ",15906,"$4,167,024,365 ","$7,372,521,387 ","$8,361,617,267 ","$3,153,104,158 ","$2,587,924,884 ","$1,803,630,204 ","$11,710,471,723 ","$4,131,479,657 ","$64,230,133 ","$95,000 ",-0.804527462,-80.45274615,0.018505674,5.05792E-11,24750,-0.905098708,-90.50987076,5.6902E-11,-0.387969404,2.4391E-11,-0.541176438,3.40228E-11,38,0.094671488,"95,649","489,322",$498 ,"$1,957 ",0.4406897,0.611663818,0.396881118,0.570196688,41,"1,695,015","2,481,629","5,168,631","721,354","388,495"
1571,RTC,Individual,,Individual,19000,N,55,34545.45455,1425949,"$14,685,606,035 ",14686,"$3,865,355,318 ","$6,778,819,165 ","$8,093,873,294 ","$2,612,206,379 ","$2,346,348,773 ","$1,633,177,590 ","$11,433,302,795 ","$3,223,982,756 ","$28,225,485 ","$95,000 ",-0.798972845,-79.89728451,0.019031538,5.44052E-11,26622,-0.899200084,-89.92000841,6.123E-11,-0.376111746,2.56109E-11,-0.521494746,3.55106E-11,37,0.094671488,"98,367","489,322",$515 ,"$1,957 ",0.444487029,0.611663818,0.402015074,0.570196688,41,"1,695,015","2,481,629","5,168,631","681,139","367,663"
